average_rating,average_cost,review_count,average_pictures,positive_percent,negative_percent,neutral_percent,cuisine_encoded,collection_encoded
0.3904734661834644,2.042095737729248,0.1393883771803513,0.3974915973565632,0.7176644740318192,-0.5652907071083466,-0.7032545385705324,0.8130635561124623,0.6647718451608393
-0.24276422950838977,-0.8382922191845746,0.1393883771803513,-0.4776395464537855,-0.5472211115953374,-0.2578266946862167,1.4341151761396476,0.5752097610527463,0.819369948686616
2.2901865532590278,0.45291617529403555,0.1393883771803513,-0.8605094218708129,1.3168208040657354,-1.3851947402340263,-0.8368401457399187,1.4076980437617521,-2.195293070066027
2.5276506891434734,1.2475059565116418,0.1393883771803513,-0.7100962565284094,1.6496854318623557,-1.795146756796866,-0.970425752909305,-0.13835162412640153,-2.2725921218289153
0.03427726235679682,-0.24234988327136991,0.1393883771803513,-0.42294384996563866,0.18508106955722695,0.1521253218766231,-0.5696689314011463,-0.3365631200094982,-1.1131063453855912
-0.8858962641954298,-0.24234988327136991,0.1393883771803513,-0.8605094218708129,-1.07980451606993,0.6645653425801729,1.3005295689702612,1.011275051995559,0.7420708969237276
0.7348478623795224,-0.5403210512279722,-8.378790228285574,2.783416049932453,0.6920595026628483,-0.45229111279935874,-0.7991621539741944,-1.7240435911911747,-1.654199707725809
0.667514958048651,-1.4342345550977793,0.1393883771803513,-0.8605094218708129,-0.6803669627139854,-0.3603146988269267,1.8348719976478063,0.13914447010993375,0.7420708969237276
1.0190550023481724,1.4461534018160433,-5.281270735388874,3.4137048600895414,0.9421545718481446,-0.8250858803952624,-0.8150936515495535,-0.3762054191861175,-0.10821867246804348
-0.2823415854891307,-0.24234988327136991,0.1393883771803513,-0.9699008148471064,-0.6137940371546614,0.562077338439463,0.4990159259539438,0.9716327528189396,0.7420708969237276
-2.02374524864173,-1.3349108324455785,0.1393883771803513,-0.8058137253826662,-1.678960846103846,2.0993974005501124,0.63260153312333,-1.4861897961314585,0.7420708969237276
2.3891299432108797,1.4461534018160433,0.1393883771803513,-0.8194876495047029,1.5831125063030316,-1.692658752656156,-0.970425752909305,-1.8033281895444133,-0.4174148795195966
0.17279800828938968,-0.3416736059235707,0.1393883771803513,-0.46396562233174876,-0.08121063268006919,-0.2578266946862167,0.4990159259539438,-0.9708399068354073,-1.1131063453855912
1.0237111618753194,1.4461534018160433,0.1393883771803513,0.12401311491582917,1.1836749529470874,-1.1802187319526063,-0.8368401457399187,0.33735596599303036,-2.3498911735918036
-1.538922637877654,-0.5403210512279722,0.1393883771803513,-0.546009167063969,-0.9466586649512816,1.1770053632837227,0.3654303187845575,0.4959251626995077,0.7420708969237276
0.1134319743182787,-0.8382922191845746,0.1393883771803513,-0.9972486630911799,-0.41407526047668936,-0.15533869054550678,1.0333583546314888,0.7337789577592236,0.7420708969237276
1.340330009721247,-0.14302616061916912,0.1393883771803513,-0.5049873946978588,0.7176644740318192,-0.5652907071083466,-0.7032545385705324,-0.5347746158925948,-1.5769006559629208
0.27174139824124244,-0.7389684965323738,0.1393883771803513,0.05564349430564577,-0.3475023349173653,-0.05285068640479683,0.7661871402927163,0.654494359405985,0.7420708969237276
-0.025088771614315032,-0.3416736059235707,0.1393883771803513,0.7530136245295174,0.7176644740318192,-0.3603146988269267,-0.970425752909305,-0.8519130093055494,0.12367848282062137
1.3007526537405052,1.8434482924248465,0.1393883771803513,1.081187803458398,1.1836749529470874,-1.0777307278118964,-0.970425752909305,1.2887711462318943,0.7420708969237276
0.2816357372364275,0.254268729989634,0.1393883771803513,1.7101883130720859,1.2502478785064115,-1.3851947402340263,-0.7032545385705324,-0.45549001753935614,0.7420708969237276
-1.4300849089306171,0.05562128468523244,0.1393883771803513,-0.8741833459928496,-0.6137940371546614,1.4844693757058525,-0.7032545385705324,1.2094865478786556,0.7420708969237276
-0.3812849754409826,3.829922745468862,0.1393883771803513,1.3273184376550584,0.18508106955722695,0.4595893342987529,-0.970425752909305,-0.29692082083287885,0.3555756381092862
0.47952251714013217,-1.0369396644889761,0.1393883771803513,-0.4502916982097121,0.45137277179452306,-0.5652907071083466,-0.16891210989298747,0.13914447010993375,-1.4223025524371442
-1.2420924680220975,-0.5403210512279722,0.1393883771803513,-0.9835747389691432,-2.1449713250191142,1.5869573798465624,2.235628819155965,0.7337789577592236,0.7420708969237276
0.4300508221642053,-0.3416736059235707,0.1393883771803513,0.8077093210176641,0.7176644740318192,-0.4628027029676365,-0.8368401457399187,-0.81227071012893,0.7420708969237276
-1.390507552949876,-0.9376159418367754,0.1393883771803513,-0.9015311942369231,-1.2795232927479012,1.0745173591430124,1.166943961800875,0.7337789577592236,0.7420708969237276
-0.4604396874024645,-0.04370243796696834,0.1393883771803513,0.014621721939535644,-0.8800857393919576,0.4595893342987529,1.166943961800875,-0.6537015134224528,0.7420708969237276
-0.5593830773543172,0.6515636205984371,0.1393883771803513,0.028295646061572352,-0.08121063268006919,0.25461332601733305,-0.16891210989298747,-0.5744169150692141,-0.9585082418598146
-1.0145226711328377,-0.9376159418367754,0.1393883771803513,-0.9835747389691432,-2.1449713250191142,0.972029355002303,3.037142462172283,-0.01942472659654355,0.7420708969237276
0.2816357372364275,-0.5403210512279722,0.1393883771803513,1.86060147841449,1.2502478785064115,-1.3851947402340263,-0.7032545385705324,-0.6933438125990721,0.7420708969237276
-1.0046283321376517,-0.639644773880173,0.1393883771803513,0.3017741285023062,-0.21435648379871725,0.972029355002303,-0.8368401457399187,-0.21763622247964018,0.7420708969237276
-0.6781151452965402,0.8502110659028387,0.1393883771803513,0.028295646061572352,-0.1477835582393932,0.972029355002303,-0.970425752909305,1.4869826421149908,0.7420708969237276
-0.7968472132387621,-0.7389684965323738,0.1393883771803513,-0.24518283637916166,-0.5472211115953374,0.6645653425801729,0.23184471161517126,0.059859871756695104,-1.654199707725809
-1.1332547390750605,-0.5403210512279722,0.1393883771803513,-0.3819220775995286,-0.6137940371546614,0.562077338439463,0.4990159259539438,-0.059067025773162876,0.7420708969237276
1.2215979417790233,3.2339804095556577,0.1393883771803513,1.122209575824508,1.3168208040657354,-1.2827067360933162,-0.970425752909305,0.41664056434626906,0.5101737416350628
2.092299773355324,0.8502110659028387,0.1393883771803513,-0.28620460874527165,1.4499666551843835,-1.4876827443747362,-0.970425752909305,-1.4069051977782199,-1.035807293622703
0.01448858436642591,0.6515636205984371,0.1393883771803513,0.3427959008684164,0.5845186229131711,-0.5652907071083466,-0.43608332423176,-0.17799392330302086,0.7420708969237276
0.01448858436642591,-0.14302616061916912,0.1393883771803513,0.2881002043802695,0.7842373995911432,-0.6677787112490565,-0.7032545385705324,1.0509173511721783,0.7420708969237276
0.7070923140293919,-0.7389684965323738,0.1393883771803513,-0.546009167063969,0.05193521843857889,-0.4628027029676365,0.4990159259539438,-0.931197607658788,0.7420708969237276
-0.22297555151801884,-0.3416736059235707,0.1393883771803513,-0.95622689072507,-0.8135128138326335,0.6645653425801729,0.7661871402927163,0.773421256935843,0.7420708969237276
-1.0936773830943196,-0.7389684965323738,0.1393883771803513,-1.0245965113352533,-2.011825473900466,1.4844693757058525,2.1020432119865786,-1.050124505188646,0.7420708969237276
-2.379941452468399,-0.9376159418367754,0.1393883771803513,-0.9699008148471064,-2.6109818039343824,3.2267654460979216,1.0333583546314888,-0.49513231671597546,0.7420708969237276
-0.9551566371617258,-1.3349108324455785,0.1393883771803513,-0.6280527117961892,-1.545814994985198,1.0745173591430124,1.70128639047842,-0.0987093249497822,0.7420708969237276
0.41026214417383533,-0.5403210512279722,0.1393883771803513,-1.0109225872132166,-0.7469398882733095,-0.3603146988269267,1.9684576048171925,0.7337789577592236,0.7420708969237276
0.44983950015457624,-0.5403210512279722,0.1393883771803513,2.161427809099297,0.251653995116551,-0.3603146988269267,-0.035326502723601105,0.09950217093331443,-1.654199707725809
0.07385461833753776,0.254268729989634,0.1393883771803513,0.7530136245295174,0.5179456973538471,-0.05285068640479683,-0.970425752909305,-1.7636858903677939,-0.8812091900969263
-0.13392650056135197,2.042095737729248,0.1393883771803513,1.1905791964346915,0.5179456973538471,-0.05285068640479683,-0.970425752909305,1.368055744585133,-0.7266110865711497
0.3904734661834644,-0.7389684965323738,0.1393883771803513,-0.5049873946978588,0.11850814399790292,-0.5652907071083466,0.4990159259539438,-1.1294091035418847,0.7420708969237276
0.22226970326531562,-0.5403210512279722,0.1393883771803513,0.8624050175058107,-0.014637707120745148,-0.3603146988269267,0.4990159259539438,-0.7329861117756914,0.7420708969237276
-1.489450942901728,-0.7389684965323738,0.1393883771803513,-0.8194876495047029,-1.678960846103846,1.4844693757058525,1.4341151761396476,-0.8915553084821687,0.7420708969237276
0.3904734661834644,0.45291617529403555,0.1393883771803513,-0.026400050426574482,0.31822692067587505,0.04963731773591313,-0.7032545385705324,1.4473403429383715,-0.10821867246804348
0.17279800828938968,1.2475059565116418,0.1393883771803513,0.2881002043802695,0.8508103251504673,-0.5652907071083466,-0.970425752909305,0.9319904536423202,-0.4947139312824849
-0.2625529074987598,-0.7389684965323738,0.1393883771803513,-0.8468354977487763,-0.8135128138326335,0.04963731773591313,1.5677007833090337,-1.644758992837936,0.7420708969237276
0.716986653024577,-1.3349108324455785,0.1393883771803513,-0.10844359515879458,0.9839561762691154,-0.9752427236711865,-0.7032545385705324,-1.169051402718504,0.7420708969237276
-0.8166358912291329,0.254268729989634,0.1393883771803513,0.014621721939535644,-0.08121063268006919,0.562077338439463,-0.5696689314011463,0.02021757258007578,-0.803910138334038
0.6180432630727251,0.254268729989634,0.1393883771803513,-0.1631392916469414,0.9839561762691154,-0.8727547195304765,-0.8368401457399187,-1.2086937018951234,-2.117994018303139
-0.2823415854891307,-0.3416736059235707,0.1393883771803513,2.735732622224838,0.3847998462351991,-0.2578266946862167,-0.43608332423176,-1.525832095308078,-0.18551772423093177
-1.54881697687284,-0.7389684965323738,0.1393883771803513,-0.6143787876741524,-0.6803669627139854,1.3819813715651426,-0.43608332423176,1.6059095396448488,0.8966690004495041
1.162231907807913,1.644800847120445,0.1393883771803513,0.9581224863600677,1.3833937296250596,-1.3851947402340263,-0.970425752909305,0.21842906846317242,0.5874727933979511
